,coût total employeur,salaire brut,rémunération avant impôt,rémunération après impôt,cout marginal employeur,net apres impots marginal,tx prelevement marginal,revenu net imposable,tx prelevement total
111,1522.0087739034043,1455.2092445971596,1130,1130,13.038949718764798,10.0,0.23306706324600224,12204.0,0.2575601275267573
112,1535.0477236221689,1467.8419272420642,1140,1140,13.03894971876457,10.0,0.2330670632459888,12312.0,0.257352079380305
113,1548.0866733409339,1480.4746098869691,1150,1150,13.038949718765025,10.0,0.23306706324601556,12420.0,0.257147535855871
114,1561.1256230596991,1493.107292531874,1160,1160,13.038949718765252,10.0,0.233067063246029,12528.0,0.25694640913876
115,1574.164572778464,1505.7399751767787,1170,1170,13.038949718764798,10.0,0.23306706324600224,12636.0,0.25674861432378515
116,1587.2035224972287,1518.3726578216833,1180,1180,13.038949718764798,10.0,0.23306706324600224,12744.0,0.2565540692957602
117,1600.2424722159938,1531.0053404665882,1190,1190,13.038949718765025,10.0,0.23306706324601556,12852.0,0.2563626946158326
118,1613.2814219347586,1543.6380231114929,1200,1200,13.038949718764798,10.0,0.23306706324600224,12960.0,0.25617441341332925
119,1626.3203716535234,1556.2707057563975,1210,1210,13.038949718764798,10.0,0.23306706324600224,13068.0,0.2559891512828062
120,1639.3593213722884,1568.9033884013024,1220,1220,13.038949718765025,10.0,0.23306706324601556,13176.0,0.2558068361860093
121,1652.3944322679704,1581.5323518330206,1229.9970558801394,1230,13.03511089568201,10.0,0.23284120250080997,13283.968203505505,0.25562566904090744
122,1665.4209444196938,1594.1529844401002,1239.9875171003223,1240,13.02651215172341,10.0,0.2323348043185145,13391.865184683482,0.2554434936375375
123,1678.4386208154715,1606.7650565953645,1249.971201888249,1250,13.017676395777698,10.0,0.2318137510897479,13499.688980393088,0.2552602254870149
124,1691.4455300250247,1619.3666970479624,1259.9466289664244,1260,13.006909209553214,10.0,0.23117784256883434,13607.423592837386,0.255075036332173
125,1704.4443806278614,1631.9605299835894,1269.9158756336844,1270,12.998850602836683,10.0,0.23070121308896774,13715.091456843791,0.25488915072008766
126,1717.5930196848774,1644.6994842707309,1280,1280,13.148639057015998,10.0,0.2394650156082817,13824.0,0.2547710747946341
127,1730.6319694036424,1657.3321669156358,1290,1290,13.038949718765025,10.0,0.23306706324601556,13932.0,0.25460755215072073
128,1743.6709191224072,1669.9648495605404,1300,1300,13.038949718764798,10.0,0.23306706324600224,14040.0,0.2544464751099408
129,1756.7098688411725,1682.5975322054453,1310,1310,13.038949718765252,10.0,0.233067063246029,14148.0,0.25428778921578443
130,1769.7488185599373,1695.23021485035,1320,1320,13.038949718764798,10.0,0.23306706324600224,14256.0,0.2541314416166145
131,1782.7877682787023,1707.8628974952549,1330,1330,13.038949718765025,10.0,0.23306706324601556,14364.0,0.2539773810069793
132,1795.8267179974673,1720.4955801401597,1340,1340,13.038949718765025,10.0,0.23306706324601556,14472.0,0.2538255575714795
133,1808.865667716232,1733.1282627850644,1350,1350,13.038949718764798,10.0,0.23306706324600224,14580.0,0.2536759229310649
134,1821.9046174349971,1745.7609454299693,1360,1360,13.038949718765025,10.0,0.23306706324601556,14688.0,0.25352843009163584
135,1834.943567153762,1758.393628074874,1370,1370,13.038949718764798,10.0,0.23306706324600224,14796.0,0.2533830333948365
136,1851.5245694939665,1771.0263107197788,1380,1380,16.581002340204577,10.0,0.3969001514611318,14904.0,0.2546682756809634
137,1875.2907385382093,1783.6589933646835,1390,1390,23.766169044242815,10.0,0.5792338268155831,15012.0,0.2587816004021296
138,1899.0288706065899,1796.2916760095882,1400,1400,23.738132068380537,10.0,0.5787368622268256,15120.0,0.26278108686530366
139,1922.9160683301807,1808.924358654493,1410,1410,23.887197723590816,10.0,0.5813657124743403,15228.0,0.2667386667456506
140,1946.588020300721,1821.5570412993977,1420,1420,23.67195197054025,10.0,0.5775591293677428,15336.0,0.27051847376486493
141,1970.4039848534135,1834.1897239443024,1430,1430,23.81596455269255,10.0,0.5801135839837553,15444.0,0.2742605014035314
142,1994.3639619882579,1846.8224065892073,1440,1440,23.959977134844394,10.0,0.5826373312578312,15552.0,0.27796529247128554
143,2018.0960606874073,1859.455089234112,1450,1450,23.732098699149446,10.0,0.5786297652487684,15660.0,0.28150100074716045
144,2042.0376610144885,1872.1530850272102,1460.0517017248271,1460,23.941600327081233,10.0,0.5823169770030523,15768.558378628131,0.28502787785281636
145,2065.530381645783,1884.656134043804,1469.9490840687401,1470,23.49272063129456,10.0,0.574336231339718,15875.450107942394,0.28831838395486276
146,2090.6869389586905,1898.0411187932557,1480.5446045339443,1480,25.156557312907353,10.0,0.6024893281057504,15989.881728966599,0.2920987009479552
147,2118.752298431183,1912.8953830172293,1492.303202957981,1490,28.065359472492673,10.0,0.643688868129369,16116.874591946196,0.2967559251247722
148,2146.811976385262,1927.7522763312927,1504.0638825631604,1500,28.05967795407878,10.0,0.643616722317143,16243.889931682133,0.301289532339178
149,2174.5165497287244,1942.4758824053558,1515.7190523223735,1510,27.70457334346247,10.0,0.6390487636814761,16369.765765081635,0.3055927763859163
150,2202.5707974169663,1957.3572699379101,1527.4991214896747,1520,28.054247688241958,10.0,0.6435477396818172,16496.990512088487,0.3098973246251342
151,2230.5746804152595,1972.2130153768173,1539.25889243975,1530,28.003882998293193,10.0,0.6429066640290745,16623.9960383493,0.31407811025848975
152,2258.5484350828674,1987.0654337832582,1551.0160297192426,1540,27.973754667607864,10.0,0.6425220668865208,16750.97312096782,0.318146126034487
153,2286.494227561474,2001.9204242876217,1562.7752030650206,1550,27.945792478606563,10.0,0.6421643792118139,16877.97219310222,0.32210631397348355
154,2314.400961949381,2016.7721128890712,1574.5317626327064,1560,27.90673438790691,10.0,0.6416635547176959,17004.94303643323,0.3259594920466856
155,2342.4739934527543,2031.6263632848893,1586.2903501104101,1570,28.073031503373386,10.0,0.6437862437906517,17131.93578119243,0.3297684395266839
156,2370.18061513253,2046.3756814625933,1597.9658735065852,1580,27.706621679775708,10.0,0.6390754486210262,17258.03143387112,0.33338413540621525
157,2398.1638076052477,2061.2292050385245,1609.7238856354834,1590,27.983192472717747,10.0,0.6426426323676431,17385.017964863222,0.3369927463012887
158,2426.0931010547224,2076.0795032224773,1621.479344552155,1600,27.9292934494747,10.0,0.6419529903937444,17511.976921163274,0.34050346241683216
159,2454.1764391231445,2090.929459114851,1633.234532511668,1610,28.08333806842211,10.0,0.6439169739852133,17638.93295112602,0.343975447594453
160,2482.2065993206324,2105.7819469755505,1644.9917247709782,1620,28.03016019748793,10.0,0.6432414253238481,17765.910627526566,0.3473548896198302
161,2510.172434377726,2120.6312353122185,1656.7463842950638,1630,27.9658350570935,10.0,0.6424208331492853,17892.86095038669,0.35064221976285126
162,2538.076200757082,2135.4830563766427,1668.5030487201093,1640,27.903766379356057,10.0,0.6416254399478393,18019.83292617718,0.3538413072425466
163,2566.1519508126703,2150.3572038686134,1680.2773866893847,1650,28.075750055588287,10.0,0.6438207356811267,18146.995776245356,0.35701391358471024
164,2594.1293944015583,2165.208177919653,1692.0333806207523,1660,27.977443588888036,10.0,0.6425692015702336,18273.960510704124,0.36009360073461305
165,2622.0279638917987,2180.056271902375,1703.7870946972403,1670,27.898569490240334,10.0,0.6415586826594006,18400.900622730198,0.3630884098118967
166,2650.068808222809,2194.906621453448,1715.542594275996,1680,28.04084433101025,10.0,0.643377357616117,18527.860018180756,0.36605419648456494
167,2678.024856627968,2209.7541331725783,1727.29584743408,1690,27.95604840515898,10.0,0.6422956544117798,18654.795152288065,0.36893789621954376
168,2705.8947030248405,2224.60136415389,1739.0488783608089,1700,27.869846396872617,10.0,0.641189267511638,18781.727886296736,0.3717419979056762
169,2733.9008925010203,2239.450837968924,1750.8036847091053,1710,28.00618947617977,10.0,0.6429360728097142,18908.679794858337,0.37452012079499264
170,2761.811907880378,2254.2975251018515,1762.5562851268128,1720,27.91101537935765,10.0,0.6417185163605417,19035.607879369578,0.3772204417352747
171,2789.8562893467415,2269.1464366381642,1774.3106463766792,1730,28.044381466363575,10.0,0.6434223371268146,19162.554980868135,0.37989637437378976
172,2817.7995829008396,2283.992606208235,1786.0628370929232,1740,27.94329355409809,10.0,0.6421323785386985,19289.47864060357,0.3824968920576237
173,2846.050220505887,2298.9849344368863,1797.9307266379033,1750,28.25063760504736,10.0,0.6460256883471769,19417.651847689354,0.38511274769812864
174,2873.4524617577845,2313.5600812072585,1809.4683763834628,1760,27.40224125189752,10.0,0.6350663470161394,19542.2584649414,0.38749639208461073
175,2901.5448579792837,2328.4082048379746,1821.2221139292287,1770,28.092396221499257,10.0,0.6440317899137793,19669.19883043567,0.38998013588089864
176,2929.5237846481123,2343.253213156671,1832.9733854017877,1780,27.978926668828535,10.0,0.642588147917016,19796.11256233931,0.3923927126559208
177,2957.3882766288525,2358.0979373415316,1844.724431954713,1790,27.86449198074024,10.0,0.6411203187586576,19923.0238651109,0.394736222448128
178,2985.374910240055,2372.9453693325027,1856.4776220001859,1800,27.986633611202706,10.0,0.6426865717784249,20049.95831760201,0.3970606526416941
179,3013.4762705115695,2387.7895685525336,1868.2282529922643,1810,28.101360271514295,10.0,0.6441453401764052,20176.865132316456,0.39936477426028205
180,3041.6416669340742,2402.7813121712475,1880.095679761479,1820,28.165396422504728,10.0,0.6449544025586732,20305.033341423972,0.4016389176327497
181,3069.489389958906,2417.6201797733447,1891.8420902581302,1830,27.847723024831794,10.0,0.6409042135659347,20431.894574787806,0.4038096349228626
182,3097.4347998272274,2432.4471211761575,1903.5790600052433,1840,27.94540986832135,10.0,0.6421594799603958,20558.653848056627,0.4059600543964206
183,3125.5109351365554,2447.2882794860006,1915.3272838204193,1850,28.076135309328038,10.0,0.6438256230843284,20685.53466526053,0.40809677572951053
184,3153.4383521393697,2462.117417172984,1927.0659921405913,1860,27.92741700281431,10.0,0.6419289331701432,20812.312715118387,0.4101676353564576
185,3181.493561475542,2476.9607018987917,1938.815899221329,1870,28.055209336172084,10.0,0.6435599577898419,20939.211711590353,0.4122257474779504
186,3209.393925946909,2491.791873142058,1950.5562172995703,1880,27.900364471367084,10.0,0.6415817431251638,21066.00714683536,0.41421961797808304
187,3237.419153081688,2506.6371288305086,1962.3076845894084,1890,28.025227134779016,10.0,0.6431786278873686,21192.92299356561,0.4162016375911919
188,3265.2028530913294,2521.4075902376962,1973.9999449131847,1900,27.783700009641507,10.0,0.6400767357648622,21319.199405062394,0.418106596899125
189,3293.203648136071,2536.266154333058,1985.7619471046628,1910,28.000795044741608,10.0,0.6428672834460125,21446.22902873036,0.4200176472289997
190,3321.052989470025,2551.124447023111,1997.523734452377,1920,27.849341333953817,10.0,0.64092508041445,21573.25633208567,0.4218701098453733
191,3349.0030184569155,2565.9824709077784,2009.2853090144201,1930,27.95002898689063,10.0,0.642218617923785,21700.28133735574,0.4237090891338564
192,3376.9559239786167,2580.7650327336455,2020.987147999372,1940,27.95290552170127,10.0,0.6422554359425539,21826.66119839322,0.4255181164122638
193,3404.8876882823142,2595.6533351857383,2032.7726909996925,1950,27.93176430369749,10.0,0.6419846633649189,21953.94506279668,0.4272938849904535
194,3432.876950746339,2610.510456757388,2044.5335512930064,1960,27.989262464024705,10.0,0.6427201319486983,22080.962353964467,0.4290503189827768
195,3460.9639338691213,2625.3673217074765,2056.2942084453343,1970,28.086983122782385,10.0,0.6439631854982448,22207.977451209612,0.43079441518546124
196,3488.8846159867844,2640.2239325246105,2068.0546644266506,1980,27.92068211766309,10.0,0.6418425610857899,22334.990375807825,0.43248338138577747
197,3516.8008022290537,2655.004936926984,2079.7552705590583,1990,27.916186242269305,10.0,0.6417848801689646,22461.35692203783,0.4341448060581997
198,3544.9106971554165,2669.8610100703017,2091.5153009191254,2000,28.109894926362813,10.0,0.6442533838637184,22588.365249926555,0.435810893175706
199,3572.887198196414,2684.7473085150027,2103.299257552205,2010,27.97650104099739,10.0,0.6425571594765987,22715.631981563813,0.43742976240205855
200,3600.9151652613273,2699.602826516689,2115.0588484635446,2020,28.027967064913355,10.0,0.6432135096762532,22842.635563406282,0.43903149413590703
201,3628.663146452798,2714.382641412903,2126.7585129858503,2030,27.7479811914709,10.0,0.6396134215676283,22968.991940247182,0.440565321698591
202,3656.5999952080615,2729.2376470648737,2138.5176983224364,2040,27.936848755263327,10.0,0.6420498214525362,23095.991141882314,0.44210468668342173
203,3684.62566029534,2744.09241781509,2150.2766977113806,2050,28.025665087278412,10.0,0.6431842038767792,23222.988335282913,0.4436341194465646
204,3712.740142682281,2758.9469559660215,2162.0355129753125,2060,28.11448238694129,10.0,0.6443114312983107,23349.983540133377,0.4451537352916527
205,3740.6660632139333,2773.8012638023597,2173.7941459227886,2070,27.925920531652082,10.0,0.641909745153586,23476.97677596612,0.4466226161280267
206,3768.7182514452197,2788.685411635561,2185.5764001371813,2080,28.052188231286436,10.0,0.6435215706685207,23604.22512148156,0.4480882195949867
207,3796.425055831027,2803.4571999992777,2197.2697108764282,2090,27.706804385807118,10.0,0.6390778286534362,23730.512877465426,0.4494820866304432
208,3824.6837326305567,2818.3677535857037,2209.072867819059,2100,28.258676799529894,10.0,0.6461263890400432,23857.986972445837,0.45093499311231855
209,3849.178092551203,2833.1543494563343,2220.7779001437607,2110,24.494359920646275,10.0,0.5917427508864599,23984.401321552614,0.4518310274904662
210,3869.1232953507288,2847.9115210206937,2232.4596402611787,2120,19.94520279952576,10.0,0.4986263062595798,24110.564114820732,0.4520722556069835
211,3889.24042218071,2862.7958967272707,2244.2420748595655,2130,20.117126829981316,10.0,0.5029111222236458,24237.81440848331,0.452335220046463
212,3909.347217611571,2877.6726283787407,2256.0184584430403,2140,20.106795430860984,10.0,0.5026557049139981,24364.999351184833,0.45259403146404575
213,3929.437749412947,2892.5373268023227,2267.7853165534016,2150,20.090531801376073,10.0,0.502253096191557,24492.08141877674,0.452847929625248
214,3949.502965621995,2907.383294579593,2279.5373475309693,2160,20.065216209047776,10.0,0.5016251060633568,24619.00335333447,0.4530957391850373
215,3969.6000760033517,2922.2528604008344,2291.3080586611495,2170,20.097110381356742,10.0,0.5024160284616546,24746.127033540415,0.45334543569820107
216,3989.676864271077,2937.1073901795535,2303.066867297659,2180,20.076788267725533,10.0,0.5019123643359076,24873.12216681472,0.45358983342168724
217,4009.6158843612475,2951.8599872452924,2314.7449862534054,2190,19.93902009017029,10.0,0.4984708398518598,24999.24585153678,0.453813017715317
218,4029.7003845191157,2966.7202229417235,2326.508311680111,2200,20.084500157868206,10.0,0.5021036161518588,25126.2897661452,0.45405370373149045
219,4049.8127385804546,2981.6010673447386,2338.2879509074264,2210,20.11235406133892,10.0,0.502793160387796,25253.509869800208,0.4542957557156947
220,4069.900987297809,2996.46407654696,2350.053471834382,2220,20.088248717354418,10.0,0.5021965259041765,25380.577495811325,0.45453218470703927
221,4090.018869480445,3011.3490111282113,2361.836348836564,2230,20.117882182636095,10.0,0.5029297860869729,25507.832567434893,0.4547702416142455
222,4109.962047587162,3026.1046846511895,2373.51690310817,2240,19.94317810671646,10.0,0.49857540525939537,25633.98255356824,0.45498280177184647
223,4130.083096286628,3040.991962093157,2385.301634713038,2250,20.121048699465973,10.0,0.5030080116914877,25761.257654900808,0.45521677226712876
224,4150.192521179013,3055.87063924577,2397.079558350353,2260,20.109424892385505,10.0,0.5027207364947304,25888.459230183817,0.4554469489145615
225,4170.164331033522,3070.6474969912706,2408.776881999547,2270,19.971809854509047,10.0,0.4992942516052298,26014.79032559511,0.4556569430352857
226,4190.282354121723,3085.5325358265436,2420.5598415289523,2280,20.11802308820097,10.0,0.5029332675403427,26142.046288512687,0.45588392205663564
227,4210.268158135768,3100.3197476514315,2432.265361441504,2290,19.985804014045243,10.0,0.4996448482646788,26268.46590356824,0.4560916516505279
228,4230.395140713863,3115.2114154857077,2444.0535684699475,2300,20.126982578094612,10.0,0.5031545358973186,26395.778539475432,0.45631556308664734
229,4250.384367907574,3130.00116007249,2455.761093310483,2310,19.989227193711486,10.0,0.49973053469791207,26522.21980775322,0.4565197403224047
230,4270.520210665359,3144.8993834275643,2467.5544896728015,2320,20.135842757784303,10.0,0.5033731579904146,26649.588488466256,0.4567406579165826
231,4290.508727889202,3159.6886027177507,2479.2615986898645,2330,19.9885172238437,10.0,0.4997127656837246,26776.025265850538,0.45694085532223405
232,4310.668382999362,3174.6044444932977,2491.0689417497833,2340,20.159655110159292,10.0,0.5039597678950082,26903.544570897662,0.4571607481501909
233,4330.6612476054415,3189.3968803497005,2502.778596992622,2350,19.99286460607982,10.0,0.4998215514869737,27030.00884752032,0.4573576953636379
234,4350.679698349845,3204.2082470255446,2514.5032378248034,2360,20.018450744403708,10.0,0.5004608434648437,27156.63496850788,0.45755602259225925
235,4370.95623429196,3219.2105672644643,2526.379037020132,2370,20.276535942114606,10.0,0.5068191120737797,27284.893599817427,0.4577845503447576
236,4390.916520067899,3233.9788985083155,2538.0696111119364,2380,19.960285775939155,10.0,0.4990051689513204,27411.151800008916,0.4579719315722275
237,4410.929734684599,3248.7863910478254,2549.791185187481,2390,20.01321461669977,10.0,0.5003301472790069,27537.744800024793,0.4581641187329193
238,4434.098512957389,3265.92864020642,2563.3609467658016,2400,23.168778272790405,10.0,0.5683846648166132,27684.29822507066,0.4587400363373335
239,4457.7716481562165,3283.4440558733736,2577.226106019223,2410,23.673135198827367,10.0,0.5775802437652895,27834.04194500761,0.4593711409607977
240,4481.357062552974,3300.894568167875,2591.0398879252693,2420,23.585414396757187,10.0,0.5760091456618662,27983.230789592908,0.45998500761701056
241,4505.006878822037,3318.3927304907193,2604.891389474627,2430,23.649816269063194,10.0,0.577163734118256,28132.82700632597,0.46060015769933893
242,4528.784010541404,3335.9850917024805,2618.8174586289542,2440,23.77713171936739,10.0,0.5794278251041266,28283.228553192705,0.46122402960252806
243,4552.606530417952,3353.6110349654855,2632.770111251091,2450,23.82251987654763,10.0,0.5802291255575939,28433.91720151178,0.46184675006933273
244,4576.226003910687,3371.0867471001557,2646.6038412876155,2460,23.61947349273487,10.0,0.5766205371565158,28583.32148590625,0.4624391369880404
245,4599.8686512737695,3388.5796052515384,2660.4511440681044,2470,23.642647363082688,10.0,0.5770355220196401,28732.872355935528,0.46302814552845517
246,4623.691051320747,3406.205459854351,2674.4037265070547,2480,23.822400046977236,10.0,0.5802270140590274,28883.560246276193,0.4636319830903075
247,4647.2494134151575,3423.6359565355274,2688.201664103632,2490,23.558362094410768,10.0,0.575522272731664,29032.577972319228,0.46419918999566756
248,4671.072574680316,3441.262374352834,2702.1546923817673,2500,23.823161265158888,10.0,0.5802404270072716,29183.270677723085,0.4647910174739476
249,4694.692649350946,3458.738531290469,2715.988774523207,2510,23.620074670629947,10.0,0.5766313130062048,29332.67876485064,0.46535371163285544
250,4718.337511574421,3476.2330281855197,2729.837374529087,2520,23.644862223474775,10.0,0.5770751419277912,29482.243644914142,0.4659135778612151
251,4742.160486004103,3493.8593077659175,2743.790293379231,2530,23.82297442968229,10.0,0.5802371349758711,29632.935168495693,0.46648789987876194
252,4765.920993195987,3511.4393687264987,2757.7066256854746,2540,23.760507191883335,10.0,0.5791335631330281,29783.231557403127,0.46704949502389936
253,4789.541822626652,3528.9160841003372,2771.5411498836165,2550,23.620829430665253,10.0,0.5766448409716847,29932.64441874306,0.46758999202108564
254,4813.162782762745,3546.392896181261,2785.3757506348456,2560,23.620960136093345,10.0,0.5766471835867595,30082.058106856337,0.4681251984312558
255,4836.925409343583,3563.9745252475527,2799.2933242496492,2570,23.762626580837605,10.0,0.5791711002156601,30232.367901896214,0.46867073967370243
256,4860.749425933327,3581.6015759073416,2813.246853484312,2580,23.824016589744133,10.0,0.5802554971228133,30383.06601763057,0.4692176506291298
257,4884.394995296641,3599.096596005091,2827.0958676561404,2590,23.64556936331428,10.0,0.5770877898370745,30532.635370686316,0.4697398546812853
258,4908.016880464336,3616.574092503726,2840.9310101907186,2600,23.621885167694927,10.0,0.5766637620575724,30682.054910059764,0.47025447073156357
259,4931.778739354375,3634.1551535665267,2854.8481341753786,2610,23.76185889003864,10.0,0.5791575042055248,30832.359849094086,0.47077917766812094
260,4955.400991954113,3651.6329219228987,2868.683491911862,2620,23.622252599738204,10.0,0.5766703468359818,30981.781712648106,0.47128395779595045
261,4979.225347397803,3669.260223295897,2882.637219610474,2630,23.824355443689456,10.0,0.5802614671513063,31132.481971793117,0.47180538808622774
262,5002.787655503496,3686.693639574637,2896.4374683531837,2640,23.562308105693774,10.0,0.5755933605849282,31281.524658214385,0.47229421238861236
263,5026.612871224142,3704.321577454306,2910.391699908885,2650,23.825215720645247,10.0,0.5802766230009533,31432.23035901596,0.4728060290517977
264,5050.377752266786,3721.9048745647888,2924.3105939433003,2660,23.764881042644447,10.0,0.5792110222619804,31582.55441458764,0.473306724669041
265,5073.999512690846,3739.3822787673844,2938.1456634165647,2670,23.621760424060085,10.0,0.5766615264705488,31731.9731648989,0.47378788797241245
266,5097.764854790621,3756.9659170074738,2952.0648274883238,2680,23.765342099774898,10.0,0.5792191857362441,31882.300136873895,0.47427939963110066
267,5121.388870065783,3774.4449895422936,2965.9012176092056,2690,23.624015275161582,10.0,0.5767019330319324,32031.73315017942,0.47475185574700407
268,5145.036551167434,3791.9415720851707,2979.7514686086906,2700,23.64768110165096,10.0,0.5771255559048514,32181.31586097386,0.4752223870232065
269,5168.779250434051,3809.508457215404,2993.657370960571,2710,23.74269926661782,10.0,0.5788178973373943,32331.499606374167,0.475698251231676
270,5192.605785527089,3827.1373712799204,3007.612375261757,2720,23.82653509303782,10.0,0.5802998647956148,32482.213652826973,0.47617822104246277
271,5216.143905772884,3844.5528913055164,3021.3984573752186,2730,23.538120245794744,10.0,0.5751572387439658,32631.103339652364,0.4766248689997574
272,5257.331045357638,3869.0184846962043,3035.408454028614,2740,41.18713958475382,10.0,0.7572057661488665,32782.411303509034,0.4788230042276884
273,5280.631771405231,3886.243067066761,3049.224248486581,2750,23.300726047593344,10.0,0.5708288239785186,32931.621883655076,0.4792289788333042
274,5304.132567347586,3903.6155469910295,3063.1586712026374,2760,23.50079594235467,10.0,0.5744824973362989,33082.11364898849,0.479651014571044
275,5327.456523889257,3920.857302026418,3076.988239812135,2770,23.323956541671578,10.0,0.5712562754036361,33231.47298997106,0.4800520684535238
276,5350.957593125862,3938.2299839778398,3090.9228245736654,2780,23.501069236604962,10.0,0.5744874456850615,33381.96650539559,0.48046682269144825
277,5374.282187230237,3955.472210318339,3104.7527712158135,2790,23.324594104374228,10.0,0.5712679948362047,33531.329929130785,0.48086090331667297
278,5397.783456841391,3972.845040392524,3118.687474786242,2800,23.501269611154385,10.0,0.5744910736544331,33681.82472769142,0.48126855729064943
279,5421.10724214627,3990.0866688446363,3132.5169418636106,2810,23.323785304879493,10.0,0.5712531276855849,33831.182972127,0.4816557071305062
280,5444.6086220217785,4007.459580429477,3146.4517108135324,2820,23.501379875508064,10.0,0.5744930700677074,33981.678476786146,0.48205643494851746
281,5467.934483154582,4024.7027433946764,3160.2824087200115,2830,23.325861132803766,10.0,0.5712912829641801,34131.05001417612,0.4824371051411528
